sp|O07582|SIGM_BACSU	-	112976	-	1.2e-25	84.2	0.1	1.3e-25	84.1	0.1	1.0	1	0	0	1	1	1
sp|P35165|SIGX_BACSU	-	112976	-	6.7e-25	81.8	3.4	8.3e-25	81.5	3.4	1.0	1	0	0	1	1	1
sp|Q44583|NCCH_ALCXX	-	112976	-	1.3e-24	80.8	1.2	1.6e-24	80.6	1.2	1.0	1	0	0	1	1	1
sp|O07627|YLAC_BACSU	-	112976	-	4.5e-24	79.1	2.4	5.3e-24	78.9	2.4	1.0	1	0	0	1	1	1
sp|P66807|RPOE_MYCTU	-	112976	-	5.4e-24	78.8	0.1	1e-23	77.9	0.1	1.3	1	1	0	1	1	1
sp|P66808|RPOE_MYCBO	-	112976	-	5.4e-24	78.8	0.1	1e-23	77.9	0.1	1.3	1	1	0	1	1	1
sp|P66809|RPSC_MYCTU	-	112976	-	1.3e-23	77.6	1.9	1.6e-23	77.3	1.9	1.1	1	0	0	1	1	1
sp|P66810|RPSC_MYCBO	-	112976	-	1.3e-23	77.6	1.9	1.6e-23	77.3	1.9	1.1	1	0	0	1	1	1
sp|P37929|HRPL_PSESY	-	112976	-	2.2e-23	76.8	0.2	2.8e-23	76.5	0.2	1.0	1	0	0	1	1	1
sp|P94370|SIGY_BACSU	-	112976	-	2.2e-22	73.6	0.2	2.6e-22	73.3	0.2	1.0	1	0	0	1	1	1
sp|O05409|SIGZ_BACSU	-	112976	-	5e-21	69.1	0.0	7.3e-21	68.6	0.0	1.1	1	0	0	1	1	1
sp|O05404|SIGV_BACSU	-	112976	-	6.1e-20	65.6	0.9	1.1e-19	64.7	0.9	1.3	1	1	0	1	1	1
sp|O53590|SIGM_MYCTU	-	112976	-	8.2e-20	65.2	4.4	1.4e-19	64.4	4.4	1.2	1	0	0	1	1	1
sp|P46358|RFAY_XANCP	-	112976	-	8.6e-20	65.1	5.3	1.3e-19	64.5	5.3	1.2	1	0	0	1	1	1
sp|L7N5U5|SIGG_MYCTU	-	112976	-	2.3e-18	60.4	1.3	7e-17	55.6	1.3	2.1	1	1	0	1	1	1
sp|P45215|Y1459_HAEIN	-	112976	-	1.2e-16	54.8	0.5	7.3e-16	52.2	0.5	1.9	1	1	0	1	1	1
sp|P66811|RPSD_MYCTU	-	112976	-	3.5e-16	53.3	1.4	4.3e-16	53.0	1.4	1.0	1	0	0	1	1	1
sp|P66812|RPSD_MYCBO	-	112976	-	3.5e-16	53.3	1.4	4.3e-16	53.0	1.4	1.0	1	0	0	1	1	1
sp|Q82EA9|RPOE_STRAW	-	112976	-	5e-14	46.2	5.9	6.4e-14	45.9	5.9	1.1	1	0	0	1	1	1
sp|P23484|FECI_ECOLI	-	112976	-	5.3e-14	46.1	0.0	6.7e-14	45.8	0.0	1.0	1	0	0	1	1	1
sp|O68887|RPOE_STRAT	-	112976	-	1.2e-13	45.0	4.9	1.6e-13	44.6	4.9	1.2	1	0	0	1	1	1
sp|P17211|RPSW_STRCO	-	112976	-	4.7e-13	43.0	0.3	5.3e-08	26.5	0.1	2.2	2	0	0	2	2	2
sp|P38133|RPOE_STRCO	-	112976	-	1.3e-12	41.5	6.5	1.8e-12	41.1	6.5	1.2	1	0	0	1	1	1
sp|P07860|RPSF_BACSU	-	112976	-	4.2e-12	39.9	1.8	5.1e-06	20.0	0.0	2.8	2	1	1	3	3	3
sp|P26764|RPSF_BACLI	-	112976	-	1.1e-11	38.6	0.4	7.7e-06	19.4	0.0	2.4	2	1	0	2	2	2
sp|P29248|FLIA_PSEAE	-	112976	-	1.3e-11	38.3	1.6	2.7e-06	20.9	0.1	2.1	2	0	0	2	2	2
sp|Q7D5S2|SIGF_MYCTU	-	112976	-	5.8e-11	36.2	0.4	1.9e-10	34.5	0.1	1.8	2	0	0	2	2	2
sp|P33658|RPSG_CLOAB	-	112976	-	8.3e-11	35.7	0.1	3.6e-05	17.2	0.0	2.1	2	0	0	2	2	2
sp|P19940|RPSG_BACSU	-	112976	-	1.3e-09	31.8	0.4	7.8e-07	22.7	0.1	2.1	2	0	0	2	2	2
sp|P06222|RPSE_BACSU	-	112976	-	1.4e-09	31.6	0.1	2.2e-09	31.1	0.1	1.2	1	0	0	1	1	1
sp|P35145|RPSF_BACME	-	112976	-	1.9e-09	31.2	1.0	0.00024	14.6	0.0	2.7	2	1	1	3	3	3
sp|P0A2E8|FLIA_SALTY	-	112976	-	1.1e-08	28.7	8.1	3e-06	20.7	1.3	2.4	1	1	1	2	2	2
sp|P0A2E9|FLIA_SALTI	-	112976	-	1.1e-08	28.7	8.1	3e-06	20.7	1.3	2.4	1	1	1	2	2	2
sp|P62177|RP35_BACAN	-	112976	-	3e-08	27.3	0.1	4.2e-08	26.8	0.1	1.2	1	0	0	1	1	1
sp|P62178|RP35_BACCR	-	112976	-	3e-08	27.3	0.1	4.2e-08	26.8	0.1	1.2	1	0	0	1	1	1
sp|P62179|RP35_BACTK	-	112976	-	3e-08	27.3	0.1	4.2e-08	26.8	0.1	1.2	1	0	0	1	1	1
sp|P17869|RPSH_BACSU	-	112976	-	4.5e-08	26.7	1.0	1.7e-07	24.8	1.0	1.7	1	1	0	1	1	1
sp|P26683|SIGA_NOSS1	-	112976	-	4.8e-08	26.6	6.3	0.00045	13.6	0.3	3.2	1	1	1	3	3	3
sp|P02964|RPSH_BACLI	-	112976	-	5.3e-08	26.5	2.1	3.1e-07	24.0	2.1	1.9	1	1	0	1	1	1
sp|P0AEM6|FLIA_ECOLI	-	112976	-	7.2e-08	26.1	8.9	4.6e-06	20.1	1.8	2.4	1	1	1	2	2	2
sp|P0AEM7|FLIA_ECOL6	-	112976	-	7.2e-08	26.1	8.9	4.6e-06	20.1	1.8	2.4	1	1	1	2	2	2
sp|P0AEM8|FLIA_ECO57	-	112976	-	7.2e-08	26.1	8.9	4.6e-06	20.1	1.8	2.4	1	1	1	2	2	2
sp|P52621|FLIA_YEREN	-	112976	-	8.9e-08	25.8	9.1	6.6e-06	19.6	1.2	2.0	1	1	1	2	2	2
sp|Q8DD54|RPOH_VIBVU	-	112976	-	2.2e-07	24.5	0.4	4.9e-07	23.3	0.4	1.6	1	0	0	1	1	1
sp|Q31QR8|SIGA4_SYNE7	-	112976	-	3.2e-07	23.9	4.0	0.00062	13.2	0.4	2.2	2	0	0	2	2	2
sp|P52322|SIGA_MICAE	-	112976	-	4.4e-07	23.5	3.0	0.00079	12.8	0.2	2.5	1	1	0	2	2	2
sp|P52328|SIGA_BACSP	-	112976	-	5e-07	23.3	2.9	0.00056	13.3	0.4	2.3	2	1	0	2	2	2
sp|P10726|RPSD_BACSU	-	112976	-	5.2e-07	23.3	2.7	4.1e-05	17.0	0.4	2.8	2	1	1	3	3	3
sp|Q31QG5|SIGA3_SYNE7	-	112976	-	6.4e-07	23.0	11.0	9.8e-06	19.1	1.7	2.2	1	1	0	2	2	2
sp|P33656|SIGA_CLOAB	-	112976	-	7.9e-07	22.7	6.2	0.00028	14.3	0.3	2.6	1	1	2	3	3	3
sp|P38023|SIGA1_SYNE7	-	112976	-	9.1e-07	22.5	2.7	0.0008	12.8	0.2	2.6	1	1	1	2	2	2
sp|P52329|SIGA_ENTFA	-	112976	-	9.4e-07	22.4	4.7	0.00066	13.1	1.5	2.7	2	1	1	3	3	3
sp|P33657|RPSE_CLOAB	-	112976	-	9.5e-07	22.4	0.1	3.6e-06	20.5	0.1	1.7	1	1	0	1	1	1
sp|P74565|SIGA_SYNY3	-	112976	-	1.1e-06	22.1	5.0	0.0011	12.4	0.8	2.8	1	1	0	2	2	2
sp|P37971|RPOF_STRCO	-	112976	-	1.4e-06	21.8	2.5	0.00016	15.1	0.5	3.0	2	1	1	3	3	3
sp|O66381|SIGA_BACHD	-	112976	-	1.4e-06	21.8	3.5	0.00091	12.6	0.7	2.6	2	1	1	3	3	3
sp|Q31ME3|SIGA2_SYNE7	-	112976	-	1.5e-06	21.7	12.9	3.5e-05	17.3	2.7	3.1	1	1	2	3	3	3
sp|P50511|RPOH_VIBCH	-	112976	-	1.7e-06	21.5	0.5	4.5e-06	20.2	0.4	1.7	2	0	0	2	2	1
sp|Q89B27|RPOH_BUCBP	-	112976	-	2.7e-06	20.9	0.3	5.2e-06	20.0	0.3	1.5	1	0	0	1	1	1
sp|P62180|RP28_BACCR	-	112976	-	3.6e-06	20.5	0.3	1.3e-05	18.7	0.3	1.7	1	1	0	1	1	1
sp|P62181|RP28_BACTK	-	112976	-	3.6e-06	20.5	0.3	1.3e-05	18.7	0.3	1.7	1	1	0	1	1	1
sp|P62182|RP28_BACAN	-	112976	-	3.6e-06	20.5	0.3	1.3e-05	18.7	0.3	1.7	1	1	0	1	1	1
sp|Q9K5J6|RPSB_BACAN	-	112976	-	3.8e-06	20.4	0.6	1.5e-05	18.5	0.1	2.1	2	1	1	3	3	3
sp|O34843|SIGO_BACSU	-	112976	-	7e-06	19.6	0.2	9.6e-06	19.1	0.2	1.3	1	0	0	1	1	1
sp|P47765|RPOS_YEREN	-	112976	-	7e-06	19.6	5.4	0.00062	13.2	0.1	3.8	3	1	1	4	4	4
sp|Q2FXF2|SIGS_STAA8	-	112976	-	7.8e-06	19.4	0.0	9.6e-06	19.1	0.0	1.1	1	0	0	1	1	1
sp|P37970|RPOF_STRAU	-	112976	-	9.1e-06	19.2	1.4	0.00061	13.2	0.5	2.5	2	1	0	2	2	2
sp|P06574|RPSB_BACSU	-	112976	-	9.8e-06	19.1	1.3	4.2e-05	17.0	0.5	2.0	2	1	0	2	2	2
sp|P66807|RPOE_MYCTU	-	113402	-	8.5e-13	42.5	0.0	2.2e-12	41.2	0.0	1.5	1	1	0	1	1	1
sp|P66808|RPOE_MYCBO	-	113402	-	8.5e-13	42.5	0.0	2.2e-12	41.2	0.0	1.5	1	1	0	1	1	1
sp|P66809|RPSC_MYCTU	-	113402	-	9.6e-12	39.1	1.1	1.2e-11	38.8	1.1	1.2	1	0	0	1	1	1
sp|P66810|RPSC_MYCBO	-	113402	-	9.6e-12	39.1	1.1	1.2e-11	38.8	1.1	1.2	1	0	0	1	1	1
sp|O07582|SIGM_BACSU	-	113402	-	9.6e-11	35.9	0.0	1.2e-10	35.6	0.0	1.0	1	0	0	1	1	1
sp|H8EXN1|SIGL_MYCTE	-	113402	-	5e-08	27.0	1.8	6.2e-08	26.7	1.8	1.1	1	0	0	1	1	1
sp|O07627|YLAC_BACSU	-	113402	-	6.2e-08	26.7	0.0	8e-08	26.4	0.0	1.1	1	0	0	1	1	1
sp|P37929|HRPL_PSESY	-	113402	-	2.7e-07	24.6	0.1	4.5e-07	23.9	0.1	1.3	1	1	0	1	1	1
sp|Q06198|RPSH_PSEAE	-	113402	-	2.7e-07	24.6	0.0	9.1e-07	22.9	0.0	1.7	1	1	0	1	1	1
sp|O05409|SIGZ_BACSU	-	113402	-	5.2e-07	23.7	0.0	6.6e-07	23.4	0.0	1.1	1	0	0	1	1	1
sp|H8F2P4|SIGM_MYCTE	-	113402	-	9.9e-07	22.8	2.3	1.3e-06	22.4	2.3	1.1	1	0	0	1	1	1
sp|P44790|RPOE_HAEIN	-	113402	-	1.8e-06	22.0	0.0	5.2e-06	20.5	0.0	1.7	1	1	0	1	1	1
sp|H8F0N6|SIGE_MYCTE	-	113402	-	2.7e-06	21.4	0.0	8.5e-06	19.8	0.0	1.7	1	1	0	1	1	1
sp|O06289|SIGE_MYCTU	-	113402	-	2.7e-06	21.4	0.0	8.5e-06	19.8	0.0	1.7	1	1	0	1	1	1
sp|Q45585|SIGW_BACSU	-	113402	-	8.9e-06	19.7	0.0	4.9e-05	17.3	0.0	1.9	1	1	0	1	1	1
sp|P26764|RPSF_BACLI	-	113810	-	1.4e-13	45.0	1.2	2.5e-13	44.2	0.1	1.9	2	0	0	2	2	1
sp|P07860|RPSF_BACSU	-	113810	-	1.1e-12	42.1	0.4	2.1e-12	41.1	0.1	1.7	2	0	0	2	2	1
sp|P33658|RPSG_CLOAB	-	113810	-	1.2e-12	42.0	0.3	2.2e-12	41.1	0.3	1.5	1	0	0	1	1	1
sp|Q2K619|RPOD_RHIEC	-	113810	-	3.2e-12	40.5	0.4	5.2e-11	36.6	0.0	2.8	1	1	2	3	3	2
sp|Q68VQ5|RPOD_RICTY	-	113810	-	3.5e-12	40.4	0.2	1.8e-11	38.2	0.2	2.2	1	0	0	1	1	1
sp|P35145|RPSF_BACME	-	113810	-	3.5e-12	40.4	0.2	7.6e-12	39.3	0.2	1.5	1	0	0	1	1	1
sp|Q1RKH7|RPOD_RICBR	-	113810	-	3.8e-12	40.3	0.2	1.7e-11	38.2	0.2	2.1	1	0	0	1	1	1
sp|Q92FZ8|RPOD_RICCN	-	113810	-	4.1e-12	40.2	0.2	1.8e-11	38.2	0.2	2.1	1	0	0	1	1	1
sp|P33451|RPOD_RICPR	-	113810	-	5e-12	39.9	0.8	1.8e-11	38.2	0.2	2.3	2	0	0	2	2	1
sp|Q4UJT1|RPOD_RICFE	-	113810	-	6e-12	39.7	1.1	1.8e-11	38.2	0.2	2.3	2	0	0	2	2	1
sp|P52323|RPOD_BORBU	-	113810	-	8.4e-12	39.2	0.1	2.4e-11	37.7	0.1	1.8	1	0	0	1	1	1
sp|P52325|RPOD_NEIGO	-	113810	-	1.1e-11	38.9	0.3	3e-11	37.4	0.1	1.8	2	0	0	2	2	1
sp|Q59753|RPOD_RHIME	-	113810	-	1.4e-11	38.5	0.1	5.8e-11	36.5	0.0	2.1	1	1	0	1	1	1
sp|P29248|FLIA_PSEAE	-	113810	-	1.6e-11	38.3	0.0	2.4e-11	37.7	0.0	1.2	1	0	0	1	1	1
sp|P33452|RPOD_AGRT5	-	113810	-	1.9e-11	38.0	0.0	5.4e-11	36.6	0.0	1.8	1	0	0	1	1	1
sp|P52324|RPOD_CAUCR	-	113810	-	2e-11	38.0	0.1	4.5e-11	36.8	0.1	1.6	1	0	0	1	1	1
sp|D5AQI9|RPOD_RHOCB	-	113810	-	2.3e-11	37.8	0.1	4.4e-11	36.9	0.1	1.5	1	0	0	1	1	1
sp|P0CZ15|RPOD_RHOCA	-	113810	-	2.3e-11	37.8	0.1	4.4e-11	36.9	0.1	1.5	1	0	0	1	1	1
sp|O33662|SIGA_STRMU	-	113810	-	3.6e-11	37.2	0.1	9.9e-11	35.7	0.0	1.7	2	0	0	2	2	1
sp|P17531|RPOD_MYXXA	-	113810	-	4e-11	37.0	0.0	1.6e-10	35.0	0.0	2.1	1	0	0	1	1	1
sp|P47491|SIGA_MYCGE	-	113810	-	4.8e-11	36.8	0.2	3.8e-10	33.8	0.0	2.7	2	0	0	2	2	1
sp|P26768|RPSX_BACTK	-	113810	-	5.3e-11	36.6	0.0	6.6e-11	36.3	0.0	1.2	1	0	0	1	1	1
sp|O83506|RPOD_TREPA	-	113810	-	6e-11	36.4	0.1	1.3e-10	35.4	0.1	1.5	1	0	0	1	1	1
sp|P78022|SIGA_MYCPN	-	113810	-	6.1e-11	36.4	0.1	3.6e-10	33.9	0.0	2.5	2	0	0	2	2	1
sp|P74565|SIGA_SYNY3	-	113810	-	6.4e-11	36.3	0.0	1.5e-10	35.2	0.0	1.6	1	0	0	1	1	1
sp|Q83BB6|RPOD_COXBU	-	113810	-	7.2e-11	36.2	1.5	2.5e-10	34.4	0.0	2.5	2	0	0	2	2	1
sp|Q89B10|RPOD_BUCBP	-	113810	-	7.6e-11	36.1	0.2	3.6e-10	33.9	0.1	2.2	1	1	1	2	2	1
sp|P37970|RPOF_STRAU	-	113810	-	8.2e-11	36.0	0.0	1.3e-10	35.3	0.0	1.3	1	0	0	1	1	1
sp|P32001|RPOD_BUCAP	-	113810	-	8.6e-11	35.9	0.1	3.2e-10	34.1	0.1	2.0	1	0	0	1	1	1
sp|Q8P4H2|RPOD_XANCP	-	113810	-	9.9e-11	35.7	0.0	2.5e-10	34.4	0.0	1.7	1	0	0	1	1	1
sp|Q8PG33|RPOD_XANAC	-	113810	-	1e-10	35.7	0.1	2.6e-10	34.4	0.1	1.7	1	0	0	1	1	1
sp|P37971|RPOF_STRCO	-	113810	-	1.1e-10	35.6	0.0	1.8e-10	34.9	0.0	1.3	1	0	0	1	1	1
sp|P38023|SIGA1_SYNE7	-	113810	-	1.1e-10	35.6	0.0	2.2e-10	34.6	0.0	1.4	1	0	0	1	1	1
sp|P43766|RPOD_HAEIN	-	113810	-	1.1e-10	35.6	0.0	3.7e-10	33.9	0.0	1.9	1	0	0	1	1	1
sp|P57163|RPOD_BUCAI	-	113810	-	1.1e-10	35.6	0.0	3.3e-10	34.1	0.0	1.8	1	0	0	1	1	1
sp|P26683|SIGA_NOSS1	-	113810	-	1.1e-10	35.5	0.0	2.1e-10	34.7	0.0	1.4	1	0	0	1	1	1
sp|P26480|RPOD_PSEAE	-	113810	-	1.3e-10	35.4	0.1	4.3e-10	33.7	0.0	1.9	2	0	0	2	2	1
sp|P52322|SIGA_MICAE	-	113810	-	1.3e-10	35.4	0.1	2.3e-10	34.5	0.1	1.4	1	0	0	1	1	1
sp|P0A4I9|SIGA_STRPN	-	113810	-	1.3e-10	35.3	0.0	2.6e-10	34.3	0.0	1.5	1	0	0	1	1	1
sp|P0A4J0|SIGA_STRR6	-	113810	-	1.3e-10	35.3	0.0	2.6e-10	34.3	0.0	1.5	1	0	0	1	1	1
sp|P06574|RPSB_BACSU	-	113810	-	1.3e-10	35.3	0.0	2.7e-10	34.3	0.0	1.5	1	1	0	1	1	1
sp|P00579|RPOD_ECOLI	-	113810	-	1.7e-10	34.9	0.0	3.8e-10	33.9	0.0	1.5	1	0	0	1	1	1
sp|P77994|SIGA_THEMA	-	113810	-	1.8e-10	34.9	0.0	4.6e-10	33.6	0.0	1.7	1	0	0	1	1	1
sp|P0A2E3|RPOD_SALTY	-	113810	-	1.8e-10	34.9	0.0	3.8e-10	33.8	0.0	1.5	1	0	0	1	1	1
sp|P0A2E4|RPOD_SALTI	-	113810	-	1.8e-10	34.9	0.0	3.8e-10	33.8	0.0	1.5	1	0	0	1	1	1
sp|P52326|RPOD_PSEFL	-	113810	-	1.8e-10	34.9	0.0	4.3e-10	33.7	0.0	1.6	1	0	0	1	1	1
sp|O24744|RPOD_SHEVD	-	113810	-	1.9e-10	34.8	0.0	3.8e-10	33.8	0.0	1.5	1	0	0	1	1	1
sp|P52327|RPOD_PSEPU	-	113810	-	2.3e-10	34.6	0.0	4.3e-10	33.7	0.0	1.4	1	0	0	1	1	1
sp|P45684|RPOS_PSEAE	-	113810	-	2.5e-10	34.4	0.0	4.5e-10	33.6	0.0	1.3	1	0	0	1	1	1
sp|P42378|RPOH_PSEAE	-	113810	-	2.7e-10	34.3	0.0	4.1e-10	33.7	0.0	1.3	1	0	0	1	1	1
sp|Q8KA76|RPOH_BUCAP	-	113810	-	2.9e-10	34.2	0.7	8.9e-10	32.6	0.7	1.8	1	1	0	1	1	1
sp|P19940|RPSG_BACSU	-	113810	-	2.9e-10	34.2	0.0	5.1e-10	33.4	0.0	1.4	1	0	0	1	1	1
sp|P59117|RPOD_LEPIN	-	113810	-	5.6e-10	33.3	1.8	8e-10	32.8	0.1	2.1	2	0	0	2	2	1
sp|P61540|RPOD_LEPIC	-	113810	-	5.6e-10	33.3	1.8	8e-10	32.8	0.1	2.1	2	0	0	2	2	1
sp|P50510|RPOH_SERMA	-	113810	-	6e-10	33.2	0.0	1.3e-09	32.1	0.0	1.6	1	0	0	1	1	1
sp|Q9KI19|RPOS_COXBU	-	113810	-	7.7e-10	32.8	3.2	1e-09	32.5	0.0	2.2	2	0	0	2	2	1
sp|O51804|RPOS_VIBCH	-	113810	-	1.1e-09	32.4	0.0	5.1e-09	30.2	0.0	1.9	2	0	0	2	2	1
sp|Q9Z7F0|SIGA_CHLPN	-	113810	-	1.3e-09	32.2	0.0	3.2e-09	30.8	0.0	1.7	1	0	0	1	1	1
sp|P56835|SIGA_CHLMU	-	113810	-	1.8e-09	31.7	0.0	4e-09	30.5	0.0	1.5	1	0	0	1	1	1
sp|P18333|SIGA_CHLTR	-	113810	-	1.8e-09	31.7	0.0	4e-09	30.5	0.0	1.5	1	0	0	1	1	1
sp|P0A2E5|RPOS_SALTY	-	113810	-	2.1e-09	31.4	0.0	3.5e-09	30.7	0.0	1.3	1	0	0	1	1	1
sp|P0A2E6|RPOS_SALTI	-	113810	-	2.1e-09	31.4	0.0	3.5e-09	30.7	0.0	1.3	1	0	0	1	1	1
sp|P0A2E7|RPOS_SALDU	-	113810	-	2.1e-09	31.4	0.0	3.5e-09	30.7	0.0	1.3	1	0	0	1	1	1
sp|P13445|RPOS_ECOLI	-	113810	-	2.1e-09	31.4	0.0	3.5e-09	30.7	0.0	1.3	1	0	0	1	1	1
sp|P35540|RPOS_SHIFL	-	113810	-	2.1e-09	31.4	0.0	3.5e-09	30.7	0.0	1.3	1	0	0	1	1	1
sp|P47765|RPOS_YEREN	-	113810	-	2.4e-09	31.3	0.0	4.1e-09	30.5	0.0	1.3	1	0	0	1	1	1
sp|P33656|SIGA_CLOAB	-	113810	-	3.4e-09	30.8	0.0	9.2e-09	29.4	0.0	1.7	1	0	0	1	1	1
sp|P11539|RPOH_CITFR	-	113810	-	3.7e-09	30.7	0.0	6.1e-09	29.9	0.0	1.4	1	0	0	1	1	1
sp|Q9ZMY3|RPOD_HELPJ	-	113810	-	4.3e-09	30.4	0.7	2.7e-08	27.8	0.1	2.7	2	0	0	2	2	1
sp|Q9K5J6|RPSB_BACAN	-	113810	-	4.3e-09	30.4	0.0	1.6e-08	28.6	0.0	2.0	1	1	1	2	2	1
sp|Q9PDM9|RPOD_XYLFA	-	113810	-	4.8e-09	30.3	0.0	1.5e-08	28.7	0.0	1.9	1	0	0	1	1	1
sp|O05385|RPOH_BUCAI	-	113810	-	4.9e-09	30.3	0.6	8.3e-09	29.5	0.1	1.7	2	0	0	2	2	1
sp|Q87DT7|RPOD_XYLFT	-	113810	-	4.9e-09	30.2	0.0	1.5e-08	28.7	0.0	1.8	1	0	0	1	1	1
sp|P50509|RPOH_PROMI	-	113810	-	5.1e-09	30.2	0.1	1.5e-08	28.7	0.1	1.7	1	1	1	2	2	1
sp|P52329|SIGA_ENTFA	-	113810	-	6e-09	30.0	0.0	1.4e-08	28.8	0.0	1.6	1	0	0	1	1	1
sp|P62180|RP28_BACCR	-	113810	-	6.1e-09	29.9	0.1	1.1e-08	29.2	0.1	1.4	1	0	0	1	1	1
sp|P62181|RP28_BACTK	-	113810	-	6.1e-09	29.9	0.1	1.1e-08	29.2	0.1	1.4	1	0	0	1	1	1
sp|P62182|RP28_BACAN	-	113810	-	6.1e-09	29.9	0.1	1.1e-08	29.2	0.1	1.4	1	0	0	1	1	1
sp|P27785|SIGA_STRAU	-	113810	-	6.2e-09	29.9	0.0	1.1e-08	29.2	0.0	1.3	1	0	0	1	1	1
sp|Q03066|RPSC_NOSS1	-	113810	-	6.2e-09	29.9	0.0	1.3e-08	28.9	0.0	1.5	1	0	0	1	1	1
sp|P18182|HRDA_STRCO	-	113810	-	6.6e-09	29.8	0.0	1.1e-08	29.1	0.0	1.3	1	0	0	1	1	1
sp|P58290|SIGA_LACLC	-	113810	-	6.9e-09	29.8	0.0	1.4e-08	28.8	0.0	1.5	1	0	0	1	1	1
sp|P0AGB3|RPOH_ECOLI	-	113810	-	6.9e-09	29.8	0.0	1.1e-08	29.1	0.0	1.3	1	0	0	1	1	1
sp|P0AGB4|RPOH_ECOL6	-	113810	-	6.9e-09	29.8	0.0	1.1e-08	29.1	0.0	1.3	1	0	0	1	1	1
sp|P0AGB5|RPOH_ECO57	-	113810	-	6.9e-09	29.8	0.0	1.1e-08	29.1	0.0	1.3	1	0	0	1	1	1
sp|Q03065|RPSB_NOSS1	-	113810	-	7.2e-09	29.7	0.2	1.4e-08	28.8	0.2	1.6	1	0	0	1	1	1
sp|P44404|RPOH_HAEIN	-	113810	-	8.1e-09	29.5	0.0	1.9e-08	28.4	0.0	1.6	1	0	0	1	1	1
sp|P50508|RPOH_ENTCL	-	113810	-	8.8e-09	29.4	0.0	1.5e-08	28.6	0.0	1.4	1	0	0	1	1	1
sp|Q04506|SIGA_LACLA	-	113810	-	1.2e-08	29.0	0.0	2.5e-08	28.0	0.0	1.5	1	0	0	1	1	1
sp|Q7D5S2|SIGF_MYCTU	-	113810	-	1.3e-08	28.9	0.0	2.1e-08	28.2	0.0	1.2	1	0	0	1	1	1
sp|Q9EZJ8|SIGA_THEAQ	-	113810	-	1.6e-08	28.5	0.0	3.1e-08	27.7	0.0	1.4	1	0	0	1	1	1
sp|Q89B27|RPOH_BUCBP	-	113810	-	1.7e-08	28.5	0.4	3.6e-08	27.5	0.1	1.7	2	0	0	2	2	1
sp|Q72L95|SIGA_THET2	-	113810	-	1.7e-08	28.5	0.0	3.4e-08	27.5	0.0	1.5	1	0	0	1	1	1
sp|P43344|RPOD_SERMA	-	113810	-	1.8e-08	28.4	0.0	2.9e-08	27.8	0.0	1.4	1	0	0	1	1	1
sp|P55993|RPOD_HELPY	-	113810	-	2e-08	28.3	0.1	2e-08	28.3	0.1	2.8	3	0	0	3	3	1
sp|O66381|SIGA_BACHD	-	113810	-	2.2e-08	28.2	0.0	4.3e-08	27.2	0.0	1.4	1	0	0	1	1	1
sp|P0A602|SIGA_MYCTU	-	113810	-	2.2e-08	28.2	0.0	4.5e-08	27.1	0.0	1.4	1	0	0	1	1	1
sp|P0A603|SIGA_MYCBO	-	113810	-	2.2e-08	28.2	0.0	4.5e-08	27.1	0.0	1.4	1	0	0	1	1	1
sp|P18183|SIGA_STRCO	-	113810	-	2.3e-08	28.1	0.0	5.3e-08	26.9	0.0	1.6	1	0	0	1	1	1
sp|P77951|SIGA_STRGR	-	113810	-	2.3e-08	28.1	0.0	5.3e-08	26.9	0.0	1.6	1	0	0	1	1	1
sp|Q8DD54|RPOH_VIBVU	-	113810	-	2.4e-08	28.0	0.0	9.2e-08	26.1	0.0	1.9	1	1	1	2	2	1
sp|Q07083|RPSC_MYXXA	-	113810	-	2.6e-08	27.9	0.0	4.1e-08	27.3	0.0	1.3	1	0	0	1	1	1
sp|P52328|SIGA_BACSP	-	113810	-	2.6e-08	27.9	0.0	5.1e-08	27.0	0.0	1.5	1	0	0	1	1	1
sp|Q01624|RPSB_STIAD	-	113810	-	2.7e-08	27.9	0.0	4.4e-08	27.2	0.0	1.3	1	0	0	1	1	1
sp|P06224|SIGA_BACSU	-	113810	-	2.9e-08	27.8	0.0	5.9e-08	26.8	0.0	1.5	1	0	0	1	1	1
sp|P33118|RPSB_CORDI	-	113810	-	3e-08	27.7	0.0	4.9e-08	27.0	0.0	1.3	1	0	0	1	1	1
sp|Q99TT5|SIGA_STAAN	-	113810	-	4.1e-08	27.3	0.0	1.1e-07	25.9	0.0	1.7	1	0	0	1	1	1
sp|P0A0I8|SIGA_STAAM	-	113810	-	4.1e-08	27.3	0.0	1.1e-07	25.9	0.0	1.7	1	0	0	1	1	1
sp|P0A0I9|SIGA_STAAW	-	113810	-	4.1e-08	27.3	0.0	1.1e-07	25.9	0.0	1.7	1	0	0	1	1	1
sp|P0A0J0|SIGA_STAA8	-	113810	-	4.1e-08	27.3	0.0	1.1e-07	25.9	0.0	1.7	1	0	0	1	1	1
sp|Q5HFJ9|SIGA_STAAC	-	113810	-	4.1e-08	27.3	0.0	1.1e-07	25.9	0.0	1.7	1	0	0	1	1	1
sp|Q6G905|SIGA_STAAS	-	113810	-	4.1e-08	27.3	0.0	1.1e-07	25.9	0.0	1.7	1	0	0	1	1	1
sp|Q6GGD8|SIGA_STAAR	-	113810	-	4.1e-08	27.3	0.0	1.1e-07	25.9	0.0	1.7	1	0	0	1	1	1
sp|Q5HNY7|SIGA_STAEQ	-	113810	-	5.1e-08	26.9	0.0	1.3e-07	25.7	0.0	1.7	1	0	0	1	1	1
